,21_session,63_session,252_session
2024-12-20,0.0046950284012217125,-0.007201254070816399,-0.07632166387375716
2024-12-23,0.008056600015348803,-0.0019763176179493636,-0.07614959994152304
2024-12-24,0.008455743468515964,0.0010333907913393503,-0.07195635904873454
2024-12-26,0.015461842717163998,0.010650482781688675,-0.06546448646111624
2024-12-27,0.011956335574386134,0.008307095439387346,-0.06090264513625543
2024-12-30,0.011953184870713729,0.007256420587818724,-0.06110751219860733
2024-12-31,0.007949853515359706,-0.001765239337920499,-0.06876205114387623
2025-01-02,0.00707085720662648,-0.0011657697023753633,-0.07134156510097434
2025-01-03,-0.0011679797530154135,-0.007126628798781454,-0.0757781713394926
2025-01-06,-0.00512173926061088,-0.006130895398105074,-0.07894647481894901
2025-01-07,-0.005169225875871208,-0.00841579094370537,-0.08511171820641872
2025-01-08,-0.009443200684140507,-0.011560910213158526,-0.08186119616629328
2025-01-10,-0.010085115086144736,-0.01348076952578503,-0.08116675032467535
2025-01-13,-0.00953203720986795,-0.012712551056693888,-0.08004573687854788
2025-01-14,-0.009531852190405532,-0.018956998991369822,-0.07949782041844788
2025-01-15,-0.0019877103706760213,-0.01141579608768195,-0.07673897963825449
2025-01-16,-0.010220064779250193,-0.01681129266416881,-0.08034293155753602
2025-01-17,-0.008926818258529812,-0.01929486064353292,-0.07261104366193838
2025-01-21,-0.00810388829425035,-0.019680114037171847,-0.07054342277090231
2025-01-22,-0.0023827294727016834,-0.01443813866015553,-0.0571514699984349
2025-01-23,0.000766272093505993,-0.0077162440953979505,-0.05570849760280383
2025-01-24,-0.0034816604438424603,-0.012599912446063066,-0.056656959253170935
2025-01-27,-0.009679649639700583,-0.01659423020724904,-0.05897828387639292
2025-01-28,-0.009582903526242692,-0.011117392507840274,-0.06110146492956625
2025-01-29,-0.017779171355699397,-0.012559518308186135,-0.06678622998175765
2025-01-30,-0.015048130403448545,-0.009186137793502525,-0.06664232712462292
2025-01-31,-0.008942670234673766,-0.002110635046310594,-0.057278668187392356
2025-02-03,-0.006241499659900951,-0.0041626148801305884,-0.06067148458465277
2025-02-04,-0.009700016654798027,-0.004529483703741066,-0.06583488564105222
2025-02-05,-0.010198104429079646,-0.011436076049687882,-0.06815961315635832
2025-02-06,-0.007009321557131631,-0.009989823967574085,-0.06915861865838657
2025-02-07,-0.0023710838951560564,-0.007428046869484506,-0.06572416028667505
2025-02-10,0.002206104786699914,-0.009482021721047285,-0.06671695554372892
2025-02-11,0.002834092183674697,-0.014848326438014814,-0.06896560404242058
2025-02-12,0.0023026565694777013,-0.015594527860102403,-0.07139157849171296
2025-02-13,0.005613668227665292,-0.012631871490789814,-0.06600211065968242
2025-02-14,-0.0037644739671799377,-0.013435900559419789,-0.06536553904021614
2025-02-18,0.00010925339597922523,-0.012764383521715383,-0.0684653172278431
2025-02-19,-0.001331749097418622,-0.011873626034215046,-0.07018172058038341
2025-02-20,-0.0008752771356022038,-0.010887880121301485,-0.0717756477519218
2025-02-21,-0.012459963664210427,-0.01649766771157224,-0.07825591735346349
2025-02-24,-0.019024967861055786,-0.01884520799756606,-0.08101450070336669
2025-02-25,-0.0166473482347278,-0.015470254005149231,-0.08364585987282736
2025-02-26,-0.013355851424287302,-0.015034167347490746,-0.08393942665618004
2025-02-27,-0.019848638300920318,-0.021032847993702086,-0.0840658451116536
2025-02-28,-0.019734977974290357,-0.02227604781352943,-0.08440113146654205
2025-03-03,-0.023295384367985617,-0.02649088382785847,-0.08730794335165692
2025-03-04,-0.02698489943273874,-0.024159632114552076,-0.08619384837132449
2025-03-05,-0.026920505956495644,-0.02530642509038994,-0.08541085881317911
2025-03-06,-0.02238167292862947,-0.025019039721137837,-0.0830159137343014
2025-03-07,-0.01897610373877956,-0.030114818776616814,-0.08183253752196862
2025-03-10,-0.02485144580038967,-0.0366460244651613,-0.08383502619571448
2025-03-11,-0.02491546197597394,-0.03225595015794047,-0.08269446263069125
2025-03-12,-0.02725785037212547,-0.03431794342834271,-0.08227261208008274
2025-03-13,-0.023200518310136253,-0.030311232748229666,-0.08176761662536958
2025-03-14,-0.02106584152800428,-0.02816441581525342,-0.08155174839875212
2025-03-17,-0.02496166805666189,-0.02883422060242702,-0.08493509931489729
2025-03-18,-0.024931778074713917,-0.030533254101884344,-0.08641805799841973
2025-03-19,-0.025187458108840266,-0.03504469230700202,-0.08642733256311297
2025-03-20,-0.02440403407567915,-0.03440065284418936,-0.0885661645256427
2025-03-21,-0.02362617209909401,-0.03238626865699912,-0.08880154547374886
2025-03-24,-0.016679236141634357,-0.031245170957301727,-0.08443375284994847
2025-03-25,-0.012086980177259066,-0.030139385545308484,-0.0813064463994514
2025-03-26,-0.011773220930833106,-0.03160796831002588,-0.07869918819019772
2025-03-27,-0.011003494052778895,-0.033657666686677135,-0.07464881679668334
2025-03-28,-0.008523921866969375,-0.03751600525980969,-0.07491069843158837
2025-03-31,-0.009650100643778137,-0.04645474904788194,-0.077598260560657
2025-04-01,-0.005256282926489386,-0.043049543954517766,-0.07439163808258953
2025-04-02,-0.004910300511640209,-0.040421322897657985,-0.07248113795165734
2025-04-03,-0.002563084354282763,-0.03547249928468377,-0.06939998539035785
2025-04-04,-0.002572073742913017,-0.03435470265866192,-0.07039316298636211
2025-04-07,0.0013624025002569873,-0.02765776874164394,-0.0687456318199261
2025-04-08,0.008451168163311928,-0.023503195998204274,-0.06418702587147518
2025-04-09,0.011581198391998004,-0.01596159755125459,-0.05779046860336823
2025-04-10,0.010358744016973453,-0.015013262771668257,-0.05823776660043223
2025-04-11,0.007558645092674565,-0.013027973027396,-0.0606941927553577
2025-04-14,0.008680555973633375,-0.010294432331741765,-0.05298730636994464
2025-04-15,0.013273224368209657,-0.006473572257250537,-0.05204019668694915
2025-04-16,0.019296746289450217,-0.009857583921343727,-0.051511740157204056
2025-04-17,0.02108386419297914,-0.004525895816487102,-0.05192983351859226
2025-04-21,0.01957340312584721,-0.006632980719116333,-0.05468488774797731
2025-04-22,0.01955930923062299,-0.0054002875022899355,-0.05376106093044797
2025-04-23,0.021105095990535228,-0.00843688063049608,-0.0483511232690661
2025-04-24,0.019439071625057425,-0.0120432392899249,-0.04516104036349211
2025-04-25,0.02167428573026342,-0.007162038057025311,-0.037175161999433715
2025-04-28,0.019646775967231633,-0.005041303770948136,-0.041210170627607234
2025-04-29,0.018327666021569433,-0.010392607885617133,-0.04048883302695816
2025-04-30,0.02069197622555574,-0.0091067525434535,-0.041364552124741105
2025-05-01,0.022034958330373167,-0.007020698514646706,-0.03439213994889989
2025-05-02,0.01628218970005957,-0.01599767252014117,-0.03479776699975068
2025-05-05,0.010050678199447383,-0.019659549170034873,-0.03971539883407327
2025-05-06,0.003615746649992868,-0.021370450985400358,-0.046101639832160646
2025-05-07,-0.0007802201675134457,-0.018406011761180396,-0.050241998830225953
2025-05-08,-0.0029355849147113533,-0.01949712534917636,-0.04814388264928615
2025-05-09,-0.009183138952008174,-0.02268085324575675,-0.051334814606733725
2025-05-12,-0.005292557055570413,-0.022383086629575222,-0.049671370089289346
2025-05-13,-0.0038354378348213203,-0.01959200950423312,-0.05249824095870714
2025-05-14,-0.0069007016316617875,-0.019382121357817472,-0.049193376332949845
2025-05-15,-0.008501686768604633,-0.020419263996386716,-0.04782819702781216
2025-05-16,-0.011479341176980906,-0.01752526596964188,-0.04903784916748888
2025-05-19,-0.011036980397190588,-0.015620470796769648,-0.0513829177941284
2025-05-20,-0.010854192080221314,-0.016104875708819022,-0.04816992049155033
2025-05-21,-0.012087304626452355,-0.016561536006827193,-0.050564471739406036
2025-05-22,-0.012448301621685975,-0.008425171078641935,-0.05173608064687896
2025-05-23,-0.011529720000800436,-0.004494646762965959,-0.052050477557389674
2025-05-27,-0.01925369335512439,-0.009793523692223527,-0.0563991704958593
2025-05-28,-0.016074096160585083,-0.0077824554240161214,-0.05496719584085685
2025-05-29,-0.016098047363216295,-0.006605833044724618,-0.05676885843899937
2025-05-30,-0.013255562089540263,-0.002557085562178041,-0.05636080438124136
2025-06-02,-0.015153064525279092,0.0012572956101679633,-0.054111028039365405
2025-06-03,-0.008756443785687407,0.0024366177314738557,-0.05262908760087959
2025-06-04,-0.0048425702408965154,0.0025831284172681546,-0.054269154360343186
2025-06-05,0.0015122988632116918,0.0025482360842932206,-0.05431006795082405
2025-06-06,0.0033869156691017643,0.0039700032302003585,-0.05249492434610237
2025-06-09,0.004297269994628206,0.009811639460359123,-0.05848999631463592
2025-06-10,0.006100115511590065,0.008405802879118074,-0.056590579402025276
2025-06-11,0.005734042418038321,0.010774140502102014,-0.055245763301167816
2025-06-12,0.0070327190785826055,0.010752916010240421,-0.053921004303572606
2025-06-13,0.006656386216233212,0.00838778729898304,-0.05662905446109756
2025-06-16,0.0025215747730125138,0.007192014818878656,-0.06091369089643084
2025-06-17,0.0018449819421264557,0.009454887402391865,-0.0626418517783297
2025-06-18,-0.004973879607414244,0.004791487434855357,-0.0707883136210159
2025-06-20,-0.0006708661228155277,0.007830184550151165,-0.06817330725093507
2025-06-23,0.0001463415369760135,0.00738298567886253,-0.06890751766941838
2025-06-24,-0.00030050969576567166,0.008091039572485803,-0.06115342249290456
2025-06-25,-0.004291903370154282,0.0033603369599521926,-0.06836842629156847
2025-06-26,-0.0003357641747946394,0.001666845518765614,-0.06835320764371289
2025-06-27,0.001384033888300662,0.004645417155060727,-0.06803000051132324
2025-06-30,0.0018537271624357032,0.003791892366798111,-0.067235070746273
2025-07-01,-0.0009186471179141176,0.0062369037720753084,-0.0651724513531382
2025-07-02,-0.005132938243036733,0.0013814479541962577,-0.06698999806147354
2025-07-03,-0.005549290073638913,0.0017929103997378348,-0.06345605761648654
2025-07-07,-0.009476934856042063,-0.004366393659498868,-0.06677902410534031
2025-07-08,-0.006723787721435115,-0.0016247907744123546,-0.06787405787172007
2025-07-09,-0.012458713585218772,-0.009887103773551731,-0.06792574496943471
2025-07-10,-0.010400128422976884,-0.009065088846103131,-0.07075002926487961
2025-07-11,-0.007980971809918969,-0.011094960855793978,-0.06796246888144597
2025-07-14,-0.013802571267816255,-0.01339710840824726,-0.07174054952490794
2025-07-15,-0.01854371548319389,-0.01543219708000887,-0.07448190141908817
2025-07-16,-0.023015220465718467,-0.02329878946817776,-0.08083246557086998
2025-07-17,-0.01994806238188518,-0.025829892729864357,-0.07549353710144946
2025-07-18,-0.018418908693880298,-0.027896602625511857,-0.0753241705905695
2025-07-21,-0.01664963781926454,-0.03233994020059605,-0.07767539237202192
2025-07-22,-0.017048588034301537,-0.028370002701076924,-0.0758236368158215
2025-07-23,-0.019612163701040797,-0.031320672850934095,-0.07882728096708336
2025-07-24,-0.022474746616834462,-0.03493337486925341,-0.08035316129388792
2025-07-25,-0.019206411007715363,-0.03467562375184252,-0.08038998907281347
2025-07-28,-0.018410979421756957,-0.0376334301732153,-0.07588194169995188
2025-07-29,-0.020225060898036107,-0.034639812911249956,-0.073878622029253
2025-07-30,-0.019512109603320504,-0.03350775218635138,-0.07799257979803864
2025-07-31,-0.018043478208867425,-0.03194997791620191,-0.0763883016055017
2025-08-01,-0.019328290145207982,-0.03914592277119733,-0.08015440071314861
2025-08-04,-0.0203343928594385,-0.03430162434951134,-0.0758489395463593
2025-08-05,-0.015852558304005115,-0.029899897405863407,-0.07255526178873051
2025-08-06,-0.021329960401454073,-0.02644023989415778,-0.07593694809445584
2025-08-07,-0.016238621186999258,-0.025204617010728736,-0.07219306583214857
2025-08-08,-0.020413157330157805,-0.02643521700096707,-0.07640921707597037
2025-08-11,-0.021725553709627254,-0.02361317450803968,-0.07437961174057472
2025-08-12,-0.01800682964563005,-0.026007789257992853,-0.07835296288229754
2025-08-13,-0.02051897428402738,-0.03192151365540308,-0.08174174698765191
2025-08-14,-0.012798950607042281,-0.02909964636510376,-0.07738546931988155
2025-08-15,-0.019099032124782034,-0.036242030526408286,-0.08414235908814705
2025-08-18,-0.021459818710573786,-0.03771132529339949,-0.09155787347124855
2025-08-19,-0.017807125294166948,-0.03896425140941051,-0.08789104903127354
2025-08-20,-0.022711801411936405,-0.04001763728709895,-0.08986348036615688
2025-08-21,-0.02293427890164168,-0.041956470722243955,-0.09134966988510829
2025-08-22,-0.025142804258125317,-0.047338842691524885,-0.09624688982471341
2025-08-25,-0.022433171747491487,-0.04532376155557594,-0.093490972669523
2025-08-26,-0.028884805282794246,-0.04708404965212698,-0.09890170515948826
2025-08-27,-0.028469714739285945,-0.04680153832524936,-0.09365621084186448
2025-08-28,-0.02629234106494638,-0.043521662422278506,-0.09201633205972248
2025-08-29,-0.029145519480118343,-0.047538891328709476,-0.09429046620586046
2025-09-02,-0.027327654826236447,-0.05102391549057017,-0.09460049604572851
2025-09-03,-0.03225334328047613,-0.05719298897194525,-0.09359494983550853
2025-09-04,-0.031243163535496832,-0.0556357433110064,-0.09564142484879512
2025-09-05,-0.027141883507144082,-0.05429467457876169,-0.09750947459350945
2025-09-08,-0.03175909615353212,-0.05934914243773581,-0.10227774578553972
2025-09-09,-0.033947371792154124,-0.06350953502856038,-0.10559774930846422
2025-09-10,-0.03780903938780955,-0.06622555443054856,-0.10553658466343008
2025-09-11,-0.03510645426427084,-0.06555932472731751,-0.09873392982242357
2025-09-12,-0.031001714597036267,-0.06848469207462726,-0.09843990311452422
2025-09-15,-0.02866904589193131,-0.06317033324072996,-0.09755046000996315
2025-09-16,-0.022036190784576082,-0.059850242922185215,-0.09598407414726184
2025-09-17,-0.020022963584961473,-0.05871584864692747,-0.09653060608743114
2025-09-18,-0.02196044631552785,-0.05537055222679477,-0.0967605513102322
2025-09-19,-0.0201585813323093,-0.05873805907456686,-0.09716209024049005
2025-09-22,-0.01837141267106257,-0.059694689479815155,-0.0979307151138411
2025-09-23,-0.013868535921476743,-0.06026845973338668,-0.09834099148672415
2025-09-24,-0.019484688045927956,-0.05989047099065592,-0.09771759189983786
2025-09-25,-0.01809291338270491,-0.06401080376267854,-0.0986228132338508
2025-09-26,-0.02198104619312191,-0.06904231472752609,-0.09798325195564539
2025-09-29,-0.02648959197334899,-0.07058127205732279,-0.10112938445489239
2025-09-30,-0.027383616892853513,-0.0727689232776354,-0.10085338174267744
2025-10-01,-0.026986474203641198,-0.07186939704863493,-0.1032096816343856
2025-10-02,-0.025265727998011522,-0.07588551512940067,-0.10520331849482922
2025-10-03,-0.023162534076962782,-0.06868358761711513,-0.10722070976433329
2025-10-06,-0.026850981831781917,-0.07345791882104236,-0.10778404698452548
2025-10-07,-0.021011597438471585,-0.06749591831624158,-0.10864958618866205
2025-10-08,-0.020429542386456223,-0.0730006948556956,-0.10849341729807527
2025-10-09,-0.019212245800185213,-0.07679740471292995,-0.10917323723263161
2025-10-10,-0.020678559190895784,-0.0720744530482964,-0.10867556932076394
2025-10-13,-0.02084001796173529,-0.07066414819929967,-0.1091004890120506
2025-10-14,-0.0244300949099443,-0.06452705484157406,-0.10722383483387554
2025-10-15,-0.02858534290325554,-0.0681358621555036,-0.1151801335783601
2025-10-16,-0.027258411329377785,-0.06719246235753396,-0.11240297093655016
2025-10-17,-0.02741312746620772,-0.06571021311709735,-0.11514671814496402
2025-10-20,-0.02761476587125178,-0.06885609841801954,-0.1186144913274354
2025-10-21,-0.027768232913045532,-0.0675173030507562,-0.11928183247596724
2025-10-22,-0.032541853133670084,-0.06994634527174193,-0.12285871134861559
2025-10-23,-0.028887791627005055,-0.06917026061847331,-0.11911879713570317
2025-10-24,-0.0238323226331717,-0.06918029788761171,-0.12183195211420283
2025-10-27,-0.0225450792797397,-0.07124673827034456,-0.12274159041477861
2025-10-28,-0.02049514914024053,-0.07151310952810697,-0.12182348139275545
2025-10-29,-0.01743287464815102,-0.07219234928022356,-0.12119292360852274
2025-10-30,-0.01526547367033626,-0.06802425267808676,-0.11896265375423487
2025-10-31,-0.010610869874222884,-0.06671335641614651,-0.11501670840605327
2025-11-03,-0.014429032174145484,-0.06733647925506947,-0.11670272587498709
2025-11-04,-0.011821191572675138,-0.06445562580747444,-0.11269335682441639
2025-11-05,-0.014881612518202414,-0.06620961439154371,-0.1167177380335267
2025-11-06,-0.008415087456028814,-0.06164672198476839,-0.11321209511249819
2025-11-07,-0.010800433552313748,-0.06648731297813915,-0.11582029545317651
2025-11-10,-0.008379483689006095,-0.06297717973501094,-0.11623515757813507
2025-11-11,-0.010085302452472411,-0.06076463504446428,-0.12179693767154554
2025-11-12,-0.009091097099341083,-0.06101348823505781,-0.11994900288387145
2025-11-13,-0.001442644713488539,-0.05136214618281543,-0.11572413225918765
2025-11-14,-0.0017198158162393673,-0.04837501996221405,-0.11239874729065391
2025-11-17,-0.0026406425807818934,-0.05128342356591553,-0.11394757116513632
2025-11-18,-0.003811928490900063,-0.050848614610763176,-0.11415030581327956
2025-11-19,-0.0022761320724925538,-0.04780177721328904,-0.11262881462119567
2025-11-20,0.0021406692580137054,-0.04391679513024105,-0.11175037014425193
2025-11-21,-0.0004632977850607123,-0.0482507577633583,-0.112517532825269
2025-11-24,-0.00019886285617431998,-0.04168465109965802,-0.10973839184421508
2025-11-25,0.0006657675294665655,-0.043394107632166445,-0.10886304901611477
2025-11-26,0.0013068276758656516,-0.04519569677221613,-0.11186449621110306
2025-11-28,-0.0033641256206863313,-0.04755407964357128,-0.11530844529899076
2025-12-01,-0.006499822120366927,-0.04806785621275811,-0.11946428500533701
2025-12-02,-0.009080220663162497,-0.04436539408664408,-0.11864601212065906
2025-12-03,-0.010590588505503207,-0.04745336450955817,-0.12094857217413069
2025-12-04,-0.00966191800480809,-0.04764610023580773,-0.11964950836874566
2025-12-05,-0.005380071876839088,-0.04076916960817145,-0.12139707340091233
2025-12-08,-0.00965584414820353,-0.03805169835237676,-0.12364239807024857
2025-12-09,-0.00464037176647869,-0.03430724342477032,-0.12001188981310074
2025-12-10,-0.008111450152294086,-0.03676192003319412,-0.12143547697586277
2025-12-11,-0.005628922310860762,-0.03617117168974149,-0.12003119633685222
2025-12-12,-0.010326428148296096,-0.04328166307403547,-0.12165505289852174
2025-12-15,-0.007768266947207225,-0.03752207099806304,-0.11489771414799477
2025-12-16,-0.009519338998098092,-0.03817527939036969,-0.11399430533489507
2025-12-17,-0.006742920541055963,-0.0365221402413638,-0.1175576028907599
2025-12-18,-0.0033521536780971584,-0.03456858828453402,-0.11566615067385855
2025-12-19,-0.0015530866421057388,-0.03148768412172953,-0.11229090214163318
2025-12-22,-0.005144920321366819,-0.0354589954708423,-0.11480666892815672
2025-12-23,0.000918645757923775,-0.0284460109632112,-0.1111844450429883
2025-12-24,0.0019173765033766443,-0.022155137365482247,-0.11219967290520327
2025-12-26,-0.0034505160343784036,-0.025269290858877524,-0.11903550987894274
2025-12-29,-0.0013003433663536512,-0.02049046222440487,-0.12045657092753448
2025-12-30,0.006210647899314248,-0.014656504603290377,-0.12336827933898176
2025-12-31,0.0067617463822506885,-0.015050827035246184,-0.12398426392893802
